N_agents,x_ini,a_i,a_1,mu,sigma,time_steps,N_simulations,gamma_1,gamma_1_def,gamma_1_rel,error,rel_error
3,1.0,0.5,0.18,1.0,0.1,10000,500,-0.20688766760596378,-0.5030454042359312,0.2961577366299674,0.0024135341779018193,0.008149488868215506
2,1.0,0.5,0.46,1.0,0.1,10000,500,-0.248583082667457,-0.5010317592977213,0.2524486766302643,0.0032435685877299277,0.0128484277716395
2,1.0,0.5,0.22,1.0,0.1,10000,500,-0.2907452384302615,-0.5117548187125727,0.22100958028231116,0.0019781889812478136,0.00895069335329687
2,1.0,0.5,0.9400000000000001,1.0,0.1,10000,500,-0.2795457091839405,-0.5041850337323558,0.2246393245484153,0.004191982622492929,0.01866094741390417
2,1.0,0.5,0.7000000000000001,1.0,0.1,10000,500,-0.26438648939124904,-0.5166438001353209,0.25225731074407187,0.004028984037705903,0.015971723577888754
2,1.0,0.5,1.42,1.0,0.1,10000,500,-0.3195354627322602,-0.5133348238565143,0.19379936112425414,0.0049706018054067715,0.025648184682197577
3,1.0,0.5,0.42,1.0,0.1,10000,500,-0.16555282231271154,-0.5062395616959735,0.3406867393832619,0.003351555148952704,0.009837644855270724
2,1.0,0.5,1.2,1.0,0.1,10000,500,-0.2972809503259095,-0.5070059576451967,0.20972500731928728,0.004475771183821302,0.021341142103322695
3,1.0,0.5,0.2,1.0,0.1,10000,500,-0.200891105138689,-0.5088141625681388,0.3079230574294498,0.002498004349518547,0.008112430327147166
2,1.0,0.5,0.48,1.0,0.1,10000,500,-0.2501030413589852,-0.5044954466062892,0.254392405247304,0.003209661637846207,0.012616971150243184
2,1.0,0.5,0.24,1.0,0.1,10000,500,-0.2815989421994103,-0.5074382830577864,0.22583934085837615,0.002161819875788136,0.009572379495846179
2,1.0,0.5,0.96,1.0,0.1,10000,500,-0.2792995096521368,-0.5042918761896977,0.22499236653756094,0.0041672055276948386,0.0185215418275053
2,1.0,0.5,0.72,1.0,0.1,10000,500,-0.25928363743678196,-0.5049960275811594,0.24571239014437746,0.003659535200878568,0.014893572109767324
2,1.0,0.5,1.44,1.0,0.1,10000,500,-0.3257237545077966,-0.5097607018244277,0.18403694731663126,0.004729582479756624,0.025699092213366744
3,1.0,0.5,0.44,1.0,0.1,10000,500,-0.17103705822278129,-0.5105602951212633,0.33952323689848196,0.0035084483645792582,0.010333455808882648
3,1.0,0.5,0.46,1.0,0.1,10000,500,-0.16732955442117284,-0.5071850888359597,0.3398555344147868,0.003555920352915718,0.010463035004090265
3,1.0,0.5,0.7000000000000001,1.0,0.1,10000,500,-0.17563856217894872,-0.5052945504766222,0.3296559882976735,0.004301728272122062,0.013049143424743972
3,1.0,0.5,0.9400000000000001,1.0,0.1,10000,500,-0.18662039945049358,-0.5163367001028399,0.32971630065234636,0.004430502740932148,0.013437317876508875
3,1.0,0.5,1.18,1.0,0.1,10000,500,-0.19639346033721797,-0.5051164362874351,0.3087229759502172,0.004752147044389968,0.015392916674774056
3,1.0,0.5,1.42,1.0,0.1,10000,500,-0.20192477490996222,-0.508274979291086,0.30635020438112376,0.004694647476805509,0.015324447020655479
4,1.0,0.5,0.18,1.0,0.1,10000,500,-0.1536715931902687,-0.5074439734559103,0.3537723802656416,0.002830464731789744,0.008000807552201776
4,1.0,0.5,0.42,1.0,0.1,10000,500,-0.12364174188866743,-0.5081362569871475,0.3844945150984801,0.004067664899762392,0.010579253383420946
4,1.0,0.5,0.66,1.0,0.1,10000,500,-0.127502128730505,-0.5128328770040219,0.38533074827351693,0.004048197250707714,0.010505772687089604
3,1.0,0.5,0.48,1.0,0.1,10000,500,-0.16650811097692098,-0.5096249402796941,0.343116829302773,0.003526903836065712,0.01027901733421972
3,1.0,0.5,0.72,1.0,0.1,10000,500,-0.1760409463365382,-0.512363128382758,0.33632218204621983,0.0042814251973841986,0.012730130291542335
3,1.0,0.5,0.96,1.0,0.1,10000,500,-0.18287825534413518,-0.5107918826517335,0.3279136273075984,0.004377123800466797,0.013348404689387458
3,1.0,0.5,1.2,1.0,0.1,10000,500,-0.19403575597635275,-0.501795093521577,0.3077593375452243,0.004494463522581402,0.01460382504859322
3,1.0,0.5,1.44,1.0,0.1,10000,500,-0.20319845848866114,-0.5018148133934573,0.29861635490479627,0.00476865292710848,0.015969161932302082
4,1.0,0.5,0.2,1.0,0.1,10000,500,-0.1451323571877683,-0.5015482126723566,0.3564158554845883,0.002892583610208966,0.008115754576283276
4,1.0,0.5,0.44,1.0,0.1,10000,500,-0.12572464779590797,-0.5045695671126714,0.3788449193167635,0.003635084234510694,0.009595177470154462
4,1.0,0.5,0.68,1.0,0.1,10000,500,-0.12648271715329365,-0.5072216023377554,0.38073888518446164,0.004174880969866479,0.010965207737696188
3,1.0,0.5,0.5,1.0,0.1,10000,500,-0.17289495035192845,-0.5079718079160978,0.33507685756416933,0.003678869811813791,0.010979182025751403
3,1.0,0.5,0.74,1.0,0.1,10000,500,-0.1747593604605264,-0.5015278490346515,0.3267684885741252,0.004022590528752908,0.01231021554834046
3,1.0,0.5,0.98,1.0,0.1,10000,500,-0.1808480072979044,-0.5129620890459554,0.33211408174805107,0.004412200109248464,0.013285194310416668
3,1.0,0.5,1.22,1.0,0.1,10000,500,-0.1965896881220214,-0.5068952390275219,0.3103055509055003,0.004555263027267393,0.014679927619646873
3,1.0,0.5,1.46,1.0,0.1,10000,500,-0.20387374687456977,-0.4987070623924959,0.2948333155179261,0.00456664019940009,0.015488887988719967
4,1.0,0.5,0.22,1.0,0.1,10000,500,-0.1410091991411841,-0.5053374589842629,0.36432825984307865,0.003073587490098966,0.008436313700789512
4,1.0,0.5,0.46,1.0,0.1,10000,500,-0.12370939393689549,-0.5087375621600749,0.3850281682231794,0.004144306897476132,0.010763645986217579
4,1.0,0.5,0.7000000000000001,1.0,0.1,10000,500,-0.12996690852887594,-0.5006843383597419,0.370717429830866,0.004416480661584527,0.011913334270793465
3,1.0,0.5,0.52,1.0,0.1,10000,500,-0.17215958820226543,-0.5046429438800363,0.3324833556777709,0.003483598132444857,0.010477511348932054
3,1.0,0.5,1.0,1.0,0.1,10000,500,-0.18700864511145204,-0.5123919782092472,0.325383333097795,0.004451177461349645,0.013679795516790744
3,1.0,0.5,0.76,1.0,0.1,10000,500,-0.17596633847670617,-0.5075036195287195,0.3315372810520133,0.004306307786559109,0.012988909642060776
3,1.0,0.5,1.24,1.0,0.1,10000,500,-0.19655569842002307,-0.5141475341753274,0.3175918357553043,0.00474525426030317,0.014941360973646867
3,1.0,0.5,1.48,1.0,0.1,10000,500,-0.208879671141429,-0.5103878557406359,0.301508184599207,0.004725377178494758,0.015672467348692952
4,1.0,0.5,0.24,1.0,0.1,10000,500,-0.13565172836901768,-0.5014020169449235,0.36575028857590586,0.0033426965842101213,0.009139286252446513
4,1.0,0.5,0.48,1.0,0.1,10000,500,-0.12474241255319482,-0.5057957176972454,0.38105330514405056,0.003838815120282417,0.010074220767698682
4,1.0,0.5,0.72,1.0,0.1,10000,500,-0.13170753794469464,-0.5042519477021087,0.372544409757414,0.004236922018593786,0.011372931407970126
3,1.0,0.5,0.54,1.0,0.1,10000,500,-0.16587676164172818,-0.5027729057187716,0.33689614407704344,0.0037134472629787984,0.011022528242797534
3,1.0,0.5,1.02,1.0,0.1,10000,500,-0.18775753901213807,-0.5029638525336172,0.31520631352147904,0.0042669345819456896,0.013536957855556813
3,1.0,0.5,0.78,1.0,0.1,10000,500,-0.17560276321094023,-0.5079095886988627,0.33230682548792256,0.0039566130601304764,0.011906505544449842
3,1.0,0.5,1.26,1.0,0.1,10000,500,-0.19631118172198514,-0.5126693511904893,0.31635816946850415,0.004591913347344751,0.01451491945050564
4,1.0,0.5,0.02,1.0,0.1,10000,500,-0.3868474467988328,-0.505821143774359,0.11897369697552619,0.0006270030400348359,0.005270097979419899
4,1.0,0.5,0.26,1.0,0.1,10000,500,-0.13280380891979293,-0.5008324532035625,0.3680286442837696,0.0031851846817255915,0.008654719493164357
4,1.0,0.5,0.5,1.0,0.1,10000,500,-0.12750322372186643,-0.5053870536487483,0.3778838299268818,0.003757311731144885,0.009943033899788466
4,1.0,0.5,0.74,1.0,0.1,10000,500,-0.13328152730122164,-0.5141187891893209,0.3808372618880992,0.004004876132720052,0.010515977645844955
3,1.0,0.5,0.56,1.0,0.1,10000,500,-0.16556395678898916,-0.5013006854891872,0.335736728700198,0.003809236161882322,0.01134590241773591
3,1.0,0.5,1.04,1.0,0.1,10000,500,-0.18857159357080064,-0.5071783325817086,0.318606739010908,0.004405038870376718,0.013825943807880046
3,1.0,0.5,0.8,1.0,0.1,10000,500,-0.179118000685062,-0.5119289266252328,0.3328109259401708,0.0041711348401734715,0.012533046589111422
3,1.0,0.5,1.28,1.0,0.1,10000,500,-0.19226020890153714,-0.5051994624880836,0.31293925358654634,0.004571363017610268,0.014607828724644202
4,1.0,0.5,0.04,1.0,0.1,10000,500,-0.32418228593155857,-0.5142771983677181,0.19009491243615953,0.0011359451867524835,0.005975673794710173
4,1.0,0.5,0.28,1.0,0.1,10000,500,-0.13234652715510697,-0.5062475738476461,0.37390104669253915,0.0030949455987730992,0.008277445666842676
4,1.0,0.5,0.52,1.0,0.1,10000,500,-0.12643167675744585,-0.5003746417918997,0.37394296503445384,0.003755193601168688,0.010042156029924771
4,1.0,0.5,0.76,1.0,0.1,10000,500,-0.13235974158542677,-0.5056840230413621,0.3733242814559353,0.0041778893223953,0.011191046309931571
3,1.0,0.5,0.58,1.0,0.1,10000,500,-0.17274044480896708,-0.509313910306081,0.3365734654971139,0.0040215403610132285,0.01194847714769634
3,1.0,0.5,1.06,1.0,0.1,10000,500,-0.19368172756653507,-0.49836521204319917,0.30468348447666416,0.004405315844229977,0.01445866306733597
3,1.0,0.5,0.8200000000000001,1.0,0.1,10000,500,-0.1758259314198921,-0.5042405114954336,0.3284145800755414,0.0040665780480669015,0.012382452834863524
3,1.0,0.5,1.3,1.0,0.1,10000,500,-0.19639432700963738,-0.5089748486744105,0.31258052166477296,0.004825973724339206,0.015439137725654006
4,1.0,0.5,0.06,1.0,0.1,10000,500,-0.2686881197084528,-0.5042340640382108,0.23554594432975792,0.001445571712775872,0.006137111453518007
4,1.0,0.5,0.3,1.0,0.1,10000,500,-0.1322868916355812,-0.5113837992027642,0.3790969075671831,0.003409955466444069,0.008994944032456294
4,1.0,0.5,0.54,1.0,0.1,10000,500,-0.12689696912886378,-0.5125559113140299,0.385658942185166,0.004086006034145235,0.010594869163395219
4,1.0,0.5,0.78,1.0,0.1,10000,500,-0.13018598616537655,-0.493652466374185,0.3634664802088085,0.0043471877886389,0.011960354050094182
3,1.0,0.5,0.6,1.0,0.1,10000,500,-0.17014731134114017,-0.49790563449119124,0.32775832315005105,0.003983043752387202,0.01215238018704326
3,1.0,0.5,1.08,1.0,0.1,10000,500,-0.1860934834017034,-0.5035589022531243,0.3174654188514209,0.004264844538511734,0.013434044419520704
3,1.0,0.5,0.84,1.0,0.1,10000,500,-0.1800515639214636,-0.5070890521434356,0.32703748822197193,0.004332670780546371,0.013248238922400339
3,1.0,0.5,1.32,1.0,0.1,10000,500,-0.19587396916995614,-0.5057092959271292,0.3098353267571731,0.0046848661712935655,0.01512050359243002
4,1.0,0.5,0.08,1.0,0.1,10000,500,-0.2364896836960156,-0.5092436241335024,0.2727539404374867,0.0018253180834051528,0.006692178600526958
4,1.0,0.5,0.32,1.0,0.1,10000,500,-0.12800288174900634,-0.5086465482029804,0.3806436664539741,0.003486485898603766,0.009159448076683913
4,1.0,0.5,0.56,1.0,0.1,10000,500,-0.12670180564276357,-0.5080270750954116,0.38132526945264794,0.0038000953833988655,0.009965495832084508
4,1.0,0.5,0.8,1.0,0.1,10000,500,-0.13697964184892558,-0.5094607721319943,0.3724811302830686,0.004144982302475743,0.011128032980692865
3,1.0,0.5,0.62,1.0,0.1,10000,500,-0.16894875410314242,-0.5090702264981485,0.3401214723950059,0.00426013799423348,0.012525342678999978
3,1.0,0.5,1.1,1.0,0.1,10000,500,-0.19205096441629252,-0.5080428339207769,0.31599186950448416,0.0045852820214000185,0.014510759497041267
3,1.0,0.5,0.86,1.0,0.1,10000,500,-0.18462124719751088,-0.5088446439666156,0.3242233967691046,0.004315411445099604,0.01330999393659681
3,1.0,0.5,1.34,1.0,0.1,10000,500,-0.1996407409678165,-0.5074220912003738,0.30778135023255737,0.0048470070135579035,0.01574821544546328
4,1.0,0.5,0.1,1.0,0.1,10000,500,-0.2100284127332193,-0.5097727504080196,0.2997443376748004,0.0020729906866083486,0.006915862707162743
4,1.0,0.5,0.34,1.0,0.1,10000,500,-0.12536093312453064,-0.501667682039363,0.3763067489148323,0.003486451333884702,0.009264918431409195
4,1.0,0.5,0.58,1.0,0.1,10000,500,-0.12900464322451508,-0.505944348130936,0.376939704906421,0.004059707158049842,0.010770176516845592
4,1.0,0.5,0.8200000000000001,1.0,0.1,10000,500,-0.13678722398782792,-0.5047673539415707,0.3679801299537428,0.004332775732672441,0.011774482859216054
3,1.0,0.5,0.64,1.0,0.1,10000,500,-0.17381766503965182,-0.5118163585420294,0.3379986935023776,0.004130474911933786,0.012220387212546225
3,1.0,0.5,1.12,1.0,0.1,10000,500,-0.192534292316215,-0.5100601206951665,0.31752582837895155,0.004163914568814,0.013113624772106952
3,1.0,0.5,0.88,1.0,0.1,10000,500,-0.18589826016233074,-0.512397174212659,0.3264989140503281,0.004541160557129067,0.01390865439885987
3,1.0,0.5,1.36,1.0,0.1,10000,500,-0.1981667447443536,-0.5087490741000442,0.3105823293556904,0.00469425317150605,0.015114360115864856
4,1.0,0.5,0.12,1.0,0.1,10000,500,-0.18557545551488147,-0.4982047620364103,0.31262930652152887,0.002249168894446699,0.0071943635722193965
4,1.0,0.5,0.36,1.0,0.1,10000,500,-0.12698621620988731,-0.5066884515973848,0.37970223538749753,0.0034968295309786767,0.009209399379516576
4,1.0,0.5,0.6,1.0,0.1,10000,500,-0.12904970116920855,-0.5071342623705757,0.37808456120136713,0.0041352458882402045,0.010937357175073277
4,1.0,0.5,0.84,1.0,0.1,10000,500,-0.13399084336684278,-0.5078982085716379,0.37390736520479523,0.004321070400542243,0.011556526569556932
3,1.0,0.5,0.66,1.0,0.1,10000,500,-0.17368218302117813,-0.5091948523533287,0.3355126693321505,0.004063044979817578,0.012109959924628802
3,1.0,0.5,1.1400000000000001,1.0,0.1,10000,500,-0.190184095937528,-0.5047893707921315,0.31460527485460354,0.004615865516829948,0.014671926651462516
3,1.0,0.5,0.9,1.0,0.1,10000,500,-0.17866457174740774,-0.513730105229921,0.3350655334825134,0.00443826657352743,0.013245965729146108
3,1.0,0.5,1.3800000000000001,1.0,0.1,10000,500,-0.19742590901854953,-0.5029345490432118,0.3055086400246622,0.004828708442767333,0.015805472612419522
4,1.0,0.5,0.14,1.0,0.1,10000,500,-0.1739755186213116,-0.5059463303160856,0.331970811694774,0.002457438236057939,0.007402573206699259
4,1.0,0.5,0.38,1.0,0.1,10000,500,-0.12678849047225213,-0.5146942760434265,0.38790578557117444,0.003591550135899127,0.009258820748473047
4,1.0,0.5,0.62,1.0,0.1,10000,500,-0.12877367053038496,-0.506249429673523,0.37747575914313813,0.003968332006335731,0.010512812836892519
4,1.0,0.5,0.86,1.0,0.1,10000,500,-0.13585169114090676,-0.5072395129284539,0.3713878217875471,0.004297265403260125,0.011570830143478376
3,1.0,0.5,0.68,1.0,0.1,10000,500,-0.17297973066966624,-0.49743506459030806,0.3244553339206419,0.004060316933643194,0.012514255458769252
3,1.0,0.5,1.16,1.0,0.1,10000,500,-0.18834492444848866,-0.502407651328445,0.31406272687995634,0.004553518041710255,0.014498753439948124
3,1.0,0.5,0.92,1.0,0.1,10000,500,-0.18266054660617598,-0.509131932012677,0.32647138540650106,0.004304605222288415,0.013185245061917443
3,1.0,0.5,1.4000000000000001,1.0,0.1,10000,500,-0.19831208408945433,-0.5046338609635712,0.3063217768741169,0.004600720924298392,0.015019242089957781
4,1.0,0.5,0.16,1.0,0.1,10000,500,-0.1669508006701182,-0.5147829333949577,0.34783213272483965,0.002622010889670263,0.007538150282810309
4,1.0,0.5,0.4,1.0,0.1,10000,500,-0.12780091710118077,-0.5109569021031145,0.3831559850019338,0.003737328132149051,0.009754064345700324
4,1.0,0.5,0.64,1.0,0.1,10000,500,-0.1289723152481955,-0.5055969272952305,0.37662461204703507,0.00401968971141121,0.010672934223717722
4,1.0,0.5,0.88,1.0,0.1,10000,500,-0.13859364536998153,-0.5069557579410955,0.368362112571114,0.004151686248728857,0.011270665758078892
4,1.0,0.5,0.9,1.0,0.1,10000,500,-0.1414892225898751,-0.5204530148683087,0.37896379227843363,0.004147669830792485,0.010944765477080443
4,1.0,0.5,1.1400000000000001,1.0,0.1,10000,500,-0.14327952842305428,-0.5069998785148305,0.3637203500917763,0.00465139929948156,0.01278839443079797
4,1.0,0.5,1.3800000000000001,1.0,0.1,10000,500,-0.14888407638468187,-0.5033433719893432,0.35445929560466133,0.004693092470401543,0.013240144999994256
6,1.0,0.5,0.14,1.0,0.1,10000,500,-0.11279246151337267,-0.5068647469227616,0.39407228540938893,0.002969044438398711,0.007534263505271037
6,1.0,0.5,0.38,1.0,0.1,10000,500,-0.08467271746635344,-0.512588220343271,0.42791550287691743,0.003838604330546919,0.008970472686171942
6,1.0,0.5,0.62,1.0,0.1,10000,500,-0.08335604278826021,-0.5168493960261072,0.43349335323784705,0.004266698168261306,0.009842591902257553
6,1.0,0.5,0.86,1.0,0.1,10000,500,-0.08996076058859764,-0.5025582183733025,0.4125974577847048,0.004527726662539264,0.010973714396713156
6,1.0,0.5,1.1,1.0,0.1,10000,500,-0.09757202124515703,-0.5099464212632597,0.4123744000181026,0.004640785042490217,0.011253814597333135
4,1.0,0.5,0.92,1.0,0.1,10000,500,-0.13575161157897683,-0.5128913963186283,0.37713978473965154,0.004308275959399847,0.01142355204549409
4,1.0,0.5,1.16,1.0,0.1,10000,500,-0.14408571210404145,-0.5023141501038232,0.3582284379997818,0.004531188791419226,0.012648880744141217
4,1.0,0.5,1.4000000000000001,1.0,0.1,10000,500,-0.14551587681003947,-0.511000315424485,0.36548443861444546,0.004607387070872242,0.012606246898879977
6,1.0,0.5,0.16,1.0,0.1,10000,500,-0.1062258994721959,-0.5107722656589344,0.4045463661867384,0.0031982944625615767,0.007905878608449162
6,1.0,0.5,0.4,1.0,0.1,10000,500,-0.07989180821385995,-0.511022484741415,0.43113067652755505,0.003984284516842971,0.009241477662720484
6,1.0,0.5,0.64,1.0,0.1,10000,500,-0.0852601661047481,-0.5082023286191837,0.4229421625144356,0.004316170376774518,0.010205107835819516
6,1.0,0.5,0.88,1.0,0.1,10000,500,-0.09367025884030271,-0.5127210506188996,0.4190507917785969,0.004413754523472009,0.010532743548194968
6,1.0,0.5,1.12,1.0,0.1,10000,500,-0.09336729648020818,-0.5111400263349146,0.41777272985470654,0.004726653930679058,0.011313936006122034
4,1.0,0.5,0.9400000000000001,1.0,0.1,10000,500,-0.13481749793014317,-0.5066518337624956,0.3718343358323524,0.004306730013017491,0.011582389247020076
4,1.0,0.5,1.18,1.0,0.1,10000,500,-0.14577866867686717,-0.5061050273478214,0.3603263586709542,0.004606974933509735,0.012785561818187078
4,1.0,0.5,1.42,1.0,0.1,10000,500,-0.1477983434133882,-0.5156149505294437,0.36781660711605535,0.004909504683920136,0.013347697164666262
6,1.0,0.5,0.18,1.0,0.1,10000,500,-0.09290482493678232,-0.493164571488121,0.4002597465513386,0.0031101444820216704,0.007770315423469028
6,1.0,0.5,0.42,1.0,0.1,10000,500,-0.0833858645841654,-0.5064493040910278,0.4230634395068624,0.003949441146322479,0.00933534022917718
6,1.0,0.5,0.66,1.0,0.1,10000,500,-0.08596511949262207,-0.5035997535904901,0.417634634097868,0.004139888771238779,0.009912704630403432
6,1.0,0.5,0.9,1.0,0.1,10000,500,-0.09447671934302063,-0.5074516230159126,0.41297490367289197,0.004431005837810929,0.010729479681217211
6,1.0,0.5,1.1400000000000001,1.0,0.1,10000,500,-0.09413038265641913,-0.5045796908544039,0.41044930819798475,0.004373720165660698,0.010655932604352169
4,1.0,0.5,0.96,1.0,0.1,10000,500,-0.14176667281368655,-0.518198963224385,0.3764322904106984,0.004481706982983987,0.011905745328314732
4,1.0,0.5,1.2,1.0,0.1,10000,500,-0.14109519791157427,-0.5127298372059237,0.3716346392943494,0.004492935106098104,0.012089656428768797
4,1.0,0.5,1.44,1.0,0.1,10000,500,-0.14451942503967286,-0.5087404769924306,0.3642210519527579,0.004655794515608553,0.012782881414038756
6,1.0,0.5,0.2,1.0,0.1,10000,500,-0.09635830709460191,-0.5100807284625429,0.41372242136794096,0.003363161488537957,0.008129028824248697
6,1.0,0.5,0.44,1.0,0.1,10000,500,-0.08038327850139597,-0.5045650326341877,0.42418175413279174,0.004039496787616877,0.009523032870367869
6,1.0,0.5,0.68,1.0,0.1,10000,500,-0.08652899858447635,-0.5101637788080726,0.4236347802235962,0.004467775597752656,0.010546290829554989
6,1.0,0.5,0.92,1.0,0.1,10000,500,-0.09052060245742924,-0.5057470650534731,0.4152264625960438,0.004261789807630534,0.010263772161786925
6,1.0,0.5,1.16,1.0,0.1,10000,500,-0.09507794253109433,-0.505345509792719,0.41026756726162467,0.004812790751228473,0.011730858433075678
4,1.0,0.5,0.98,1.0,0.1,10000,500,-0.13806445833049116,-0.5089126071973888,0.37084814886689765,0.004551853676715251,0.01227417122243469
4,1.0,0.5,1.22,1.0,0.1,10000,500,-0.14681106099333013,-0.5158736847007686,0.3690626237074383,0.004506779917969513,0.012211423288265862
